sampleName,Time(abs),boxTemperature,boxSetpoint,boxHumidity,percentageX,percentageY,percentageZ,pressureX,pressureY,pressureA,vacuum,fanSpeed,roomTemperature,roomHumidity,Time(rel)
lightVsRef,3744993970,31.495,31.5,21.47,52.4,76.9,50.0,1.751,1.891,279.8,0.00121,19,,,1163
lightVsRef,3744993975,31.491,31.5,21.454,52.4,76.9,50.0,1.751,1.891,303.0,0.0012,17,,,1168
lightVsRef,3744993980,31.491,31.5,21.454,52.4,76.9,50.0,1.751,1.893,303.0,0.0012,17,,,1173
lightVsRef,3744993985,31.491,31.5,21.447,52.4,76.9,50.0,1.75,1.893,303.1,0.0012,17,,,1178
lightVsRef,3744993990,31.492,31.5,21.47,52.4,76.9,50.0,1.751,1.893,303.0,0.0012,17,,,1183
lightVsRef,3744993995,31.482,31.5,21.447,52.4,76.9,46.1,1.752,1.893,303.5,0.0012,17,,,1188
lightVsRef,3744994000,31.49,31.5,21.447,52.4,76.9,46.1,1.753,1.893,303.4,0.00121,17,,,1193
lightVsRef,3744994005,31.49,31.5,21.47,52.4,76.9,46.1,1.753,1.895,295.6,0.00121,17,,,1198
lightVsRef,3744994010,31.482,31.5,21.447,52.4,76.9,52.0,1.752,1.892,282.5,0.00121,14,,,1203
lightVsRef,3744994015,31.486,31.5,21.431,52.4,76.9,50.0,1.751,1.892,276.9,0.1,15,,,1208
lightVsRef,3744994020,31.494,31.5,21.431,52.4,76.9,50.0,1.749,1.89,276.6,1.86,18,,,1213
lightVsRef,3744994025,31.492,31.5,21.431,52.4,76.9,50.0,1.752,1.892,276.9,0.999,18,,,1218
lightVsRef,3744994030,31.49,31.5,21.416,52.4,76.9,50.0,1.751,1.894,276.8,9.5,17,,,1223
lightVsRef,3744994035,31.492,31.5,21.416,52.4,76.9,50.0,1.75,1.894,277.0,2.79,17,,,1228
lightVsRef,3744994040,31.496,31.5,21.409,52.4,76.9,50.0,1.754,1.895,276.9,1.35,19,,,1233
lightVsRef,3744994045,31.497,31.5,21.401,52.4,76.9,50.0,1.75,1.893,276.9,0.79,20,,,1238
lightVsRef,3744994050,31.495,31.5,21.393,52.4,76.9,50.0,1.751,1.892,276.8,0.235,19,,,1243
lightVsRef,3744994055,31.493,31.5,21.386,52.4,76.9,50.0,1.75,1.893,276.9,0.032,18,,,1248
lightVsRef,3744994060,31.489,31.5,21.378,52.4,76.9,50.0,1.751,1.893,276.9,0.0123,16,,,1253
lightVsRef,3744994065,31.489,31.5,21.378,52.4,76.9,50.0,1.75,1.894,276.7,0.00574,16,,,1258
lightVsRef,3744994070,31.485,31.5,21.37,52.4,76.9,50.0,1.749,1.891,276.9,0.00331,14,,,1263
lightVsRef,3744994075,31.482,31.5,21.363,52.4,76.9,50.0,1.749,1.893,257.2,0.00217,13,,,1268
lightVsRef,3744994080,31.482,31.5,21.363,52.4,76.9,50.0,1.752,1.893,48.8,0.00142,13,,,1273
lightVsRef,3744994085,31.483,31.5,21.378,52.4,76.9,50.0,1.752,1.891,48.8,0.00119,14,,,1278
lightVsRef,3744994090,31.483,31.5,21.386,52.4,76.9,50.0,1.753,1.892,48.7,0.00117,13,,,1283
lightVsRef,3744994095,31.476,31.5,21.37,52.4,76.9,61.5,1.751,1.892,48.8,0.0011,10,,,1288
lightVsRef,3744994100,31.479,31.5,21.416,52.4,76.9,65.5,1.747,1.891,48.8,0.0011,12,,,1293
lightVsRef,3744994105,31.482,31.5,21.363,52.4,76.9,65.5,1.751,1.893,48.7,0.00109,13,,,1298
lightVsRef,3744994110,31.493,31.5,21.355,52.4,76.9,65.5,1.749,1.893,48.9,0.0011,17,,,1303
lightVsRef,3744994115,31.493,31.5,21.355,52.4,76.9,65.5,1.753,1.894,48.7,0.0011,17,,,1308
lightVsRef,3744994120,31.493,31.5,21.332,52.4,76.9,65.5,1.75,1.892,48.8,0.0011,17,,,1313
lightVsRef,3744994125,31.491,31.5,21.332,52.4,76.9,65.5,1.751,1.892,48.5,0.00113,17,,,1318
lightVsRef,3744994130,31.493,31.5,21.325,52.4,76.9,65.5,1.751,1.891,48.6,0.00112,17,,,1323
lightVsRef,3744994135,31.492,31.5,21.317,52.4,76.9,65.5,1.751,1.895,48.7,0.00112,17,,,1328
lightVsRef,3744994140,31.491,31.5,21.317,52.4,76.9,65.5,1.751,1.894,48.7,0.00112,17,,,1333
lightVsRef,3744994145,31.487,31.5,21.317,52.4,76.9,65.5,1.749,1.893,48.8,0.00113,15,,,1338
lightVsRef,3744994150,31.49,31.5,21.309,52.4,76.9,65.5,1.753,1.894,48.7,0.00113,16,,,1343
lightVsRef,3744994155,31.49,31.5,21.325,52.4,76.9,65.5,1.752,1.893,48.8,0.00114,16,,,1348
lightVsRef,3744994160,31.493,31.5,21.302,52.4,76.9,65.5,1.752,1.894,48.8,0.00114,17,,,1353
lightVsRef,3744994165,31.495,31.5,21.294,52.4,76.9,65.5,1.748,1.89,48.8,0.00114,18,,,1358
lightVsRef,3744994170,31.493,31.5,21.302,52.4,76.9,65.5,1.753,1.894,48.8,0.00115,17,,,1363
lightVsRef,3744994175,31.491,31.5,21.302,52.4,76.9,65.5,1.751,1.893,48.8,0.00116,16,,,1368
lightVsRef,3744994180,31.49,31.5,21.294,52.4,76.9,65.5,1.75,1.891,48.8,0.00116,16,,,1373
lightVsRef,3744994185,31.489,31.5,21.279,52.4,76.9,65.5,1.754,1.894,48.2,0.00117,16,,,1378
lightVsRef,3744994190,31.491,31.5,21.309,52.4,76.9,65.5,1.752,1.894,23.7,0.906,16,,,1383
lightVsRef,3744994195,31.483,31.5,21.309,52.4,76.9,52.0,1.747,1.891,7.5,0.546,13,,,1388
lightVsRef,3744994200,31.476,31.5,21.287,52.4,76.9,50.0,1.75,1.892,9.8,1.56,10,,,1393
lightVsRef,3744994205,31.482,31.5,21.294,52.4,76.9,50.0,1.753,1.891,8.3,1.62,13,,,1398
lightVsRef,3744994210,31.482,31.5,21.294,52.4,76.9,50.0,1.751,1.891,7.3,0.923,13,,,1403
lightVsRef,3744994215,31.485,31.5,21.302,52.4,76.9,50.0,1.75,1.892,7.2,0.602,14,,,1408
lightVsRef,3744994220,31.488,31.5,21.294,52.4,76.9,50.0,1.75,1.891,7.0,0.435,15,,,1413
lightVsRef,3744994225,31.486,31.5,21.309,52.4,76.9,50.0,1.751,1.892,6.9,0.387,14,,,1418
lightVsRef,3744994230,31.48,31.5,21.294,44.9,76.9,50.0,1.801,1.891,6.9,0.262,12,,,1423
lightVsRef,3744994235,31.489,31.5,21.302,44.9,76.9,50.0,1.911,1.892,6.6,0.0472,15,,,1428
lightVsRef,3744994240,31.495,31.5,21.294,44.9,76.9,50.0,1.911,1.892,6.7,0.0128,18,,,1433
lightVsRef,3744994245,31.494,31.5,21.294,44.9,76.9,50.0,1.912,1.893,6.6,0.00657,17,,,1438
lightVsRef,3744994250,31.498,31.5,21.287,44.9,76.9,50.0,1.91,1.891,6.6,0.00419,19,,,1443
lightVsRef,3744994255,31.502,31.5,21.294,44.9,76.9,50.0,1.912,1.892,6.5,0.00288,20,,,1448
lightVsRef,3744994260,31.503,31.5,21.279,44.9,76.9,50.0,1.91,1.892,6.5,0.00214,21,,,1453
lightVsRef,3744994265,31.497,31.5,21.294,44.9,76.9,50.0,1.91,1.891,6.5,0.00176,18,,,1458
lightVsRef,3744994270,31.493,31.5,21.302,44.9,76.9,50.0,1.91,1.892,6.5,0.00151,17,,,1463
lightVsRef,3744994275,31.491,31.5,21.287,44.9,76.9,50.0,1.912,1.893,6.5,0.00137,16,,,1468
lightVsRef,3744994280,31.487,31.5,21.294,44.9,76.9,50.0,1.912,1.893,6.5,0.00128,15,,,1473
lightVsRef,3744994285,31.484,31.5,21.302,44.9,76.9,50.0,1.911,1.892,6.5,0.00123,13,,,1478
lightVsRef,3744994290,31.485,31.5,21.309,44.9,76.9,50.0,1.91,1.893,6.5,0.00119,13,,,1483
lightVsRef,3744994295,31.488,31.5,21.309,44.9,76.9,50.0,1.91,1.891,6.6,0.00117,15,,,1488
lightVsRef,3744994300,31.485,31.5,21.325,44.9,76.9,50.0,1.912,1.892,6.6,0.00117,13,,,1493
lightVsRef,3744994305,31.485,31.5,21.309,44.9,76.9,50.0,1.912,1.892,6.7,0.00116,13,,,1498
lightVsRef,3744994310,31.485,31.5,21.325,44.9,76.9,50.0,1.91,1.892,6.6,0.00116,13,,,1503
lightVsRef,3744994315,31.487,31.5,21.325,44.9,76.9,50.0,1.911,1.892,6.5,0.00116,14,,,1508
lightVsRef,3744994320,31.488,31.5,21.325,44.9,76.9,50.0,1.91,1.892,6.6,0.00116,15,,,1513
lightVsRef,3744994325,31.486,31.5,21.325,44.9,76.9,50.0,1.912,1.794,6.6,0.00116,14,,,1518
lightVsRef,3744994330,31.491,31.5,21.325,44.9,76.9,50.0,1.911,1.753,6.5,0.00117,16,,,1523
lightVsRef,3744994335,31.49,31.5,21.325,44.9,76.9,50.0,1.912,1.754,6.5,0.00117,15,,,1528
lightVsRef,3744994340,31.485,31.5,21.325,44.9,76.64,50.0,1.91,1.754,6.6,0.00117,15,,,1533
lightVsRef,3744994345,31.485,31.5,21.325,44.9,76.64,50.0,1.912,1.758,6.5,0.00117,15,,,1538
lightVsRef,3744994350,31.483,31.5,21.348,44.9,76.78,50.0,1.912,1.756,6.5,0.00118,15,,,1543
lightVsRef,3744994355,31.483,31.5,21.325,44.9,76.78,50.0,1.912,1.757,6.6,0.00119,12,,,1548
lightVsRef,3744994360,31.487,31.5,21.332,44.9,76.78,50.0,1.909,1.758,6.8,0.00119,14,,,1553
lightVsRef,3744994365,31.485,31.5,21.355,44.9,76.78,50.0,1.91,1.758,303.4,0.00118,13,,,1558
lightVsRef,3744994370,31.489,31.5,21.348,44.9,76.78,50.0,1.91,1.759,303.7,0.00119,15,,,1563
lightVsRef,3744994375,31.491,31.5,21.355,44.9,76.78,50.0,1.91,1.759,303.8,0.0012,16,,,1568
lightVsRef,3744994380,31.494,31.5,21.348,44.9,76.78,50.0,1.911,1.759,303.7,0.00121,16,,,1573
lightVsRef,3744994385,31.487,31.5,21.355,44.9,76.78,53.6,1.911,1.76,303.7,0.00121,16,,,1578
lightVsRef,3744994390,31.493,31.5,21.37,44.9,76.78,53.6,1.91,1.759,303.3,0.00121,16,,,1583
lightVsRef,3744994395,31.482,31.5,21.363,44.9,76.78,52.0,1.913,1.761,303.5,0.00121,16,,,1588
lightVsRef,3744994400,31.487,31.5,21.378,44.9,76.78,52.0,1.911,1.759,303.3,0.0012,14,,,1593
lightVsRef,3744994405,31.488,31.5,21.37,44.9,76.78,52.0,1.91,1.758,284.6,0.00121,14,,,1598
lightVsRef,3744994410,31.475,31.5,21.37,44.9,76.78,50.0,1.911,1.76,275.8,0.00121,9,,,1603
lightVsRef,3744994415,31.486,31.5,21.378,44.9,76.78,50.0,1.912,1.76,275.8,3.04,13,,,1608
lightVsRef,3744994420,31.488,31.5,21.378,44.9,76.78,50.0,1.91,1.759,275.7,1.31,14,,,1613
lightVsRef,3744994425,31.488,31.5,21.386,44.9,76.78,50.0,1.909,1.758,275.8,0.805,14,,,1618
lightVsRef,3744994430,31.489,31.5,21.386,44.9,76.78,50.0,1.91,1.76,275.8,5.1,15,,,1623
lightVsRef,3744994435,31.489,31.5,21.401,44.9,76.78,50.0,1.911,1.759,275.8,1.89,15,,,1628
lightVsRef,3744994440,31.491,31.5,21.393,44.9,76.78,50.0,1.91,1.759,275.7,1.06,15,,,1633
lightVsRef,3744994445,31.488,31.5,21.401,44.9,76.78,50.0,1.91,1.76,275.8,0.669,14,,,1638
lightVsRef,3744994450,31.487,31.5,21.416,44.9,76.78,50.0,1.912,1.761,275.7,0.0814,14,,,1643
lightVsRef,3744994455,31.492,31.5,21.416,44.9,76.78,50.0,1.91,1.759,275.7,0.0222,16,,,1648
lightVsRef,3744994460,31.493,31.5,21.393,44.9,76.78,50.0,1.91,1.758,275.8,0.00812,16,,,1653
lightVsRef,3744994465,31.491,31.5,21.416,44.9,76.78,50.0,1.91,1.757,275.7,0.00434,15,,,1658
lightVsRef,3744994470,31.491,31.5,21.424,44.9,76.78,50.0,1.905,1.756,275.6,0.00265,15,,,1663
lightVsRef,3744994475,31.49,31.5,21.416,44.9,76.78,50.0,1.91,1.759,96.8,0.00171,15,,,1668
lightVsRef,3744994480,31.493,31.5,21.416,44.9,76.78,50.0,1.91,1.758,48.6,0.00127,16,,,1673
lightVsRef,3744994485,31.49,31.5,21.439,44.9,76.78,50.0,1.91,1.758,48.5,0.00115,15,,,1678
lightVsRef,3744994490,31.49,31.5,21.439,44.9,76.78,50.0,1.91,1.758,48.5,0.00115,15,,,1683
lightVsRef,3744994495,31.478,31.5,21.431,44.9,76.78,34.6,1.915,1.765,48.8,0.00108,10,,,1688
lightVsRef,3744994500,31.48,31.5,21.454,44.9,76.78,34.6,1.912,1.762,48.8,0.00108,10,,,1693
lightVsRef,3744994505,31.473,31.5,21.447,44.9,76.78,42.4,1.913,1.761,48.6,0.00108,8,,,1698
lightVsRef,3744994510,31.483,31.5,21.454,44.9,76.78,42.4,1.91,1.76,48.5,0.00108,12,,,1703
lightVsRef,3744994515,31.49,31.5,21.454,44.9,76.78,42.4,1.911,1.759,48.6,0.00109,14,,,1708
lightVsRef,3744994520,31.495,31.5,21.454,44.9,76.78,42.4,1.911,1.76,48.6,0.0011,16,,,1713
lightVsRef,3744994525,31.502,31.5,21.447,44.9,76.78,42.4,1.91,1.758,48.6,0.0011,19,,,1718
lightVsRef,3744994530,31.511,31.5,21.454,44.9,76.78,42.4,1.91,1.76,48.6,0.0011,23,,,1723
lightVsRef,3744994535,31.509,31.5,21.447,44.9,76.78,42.4,1.91,1.76,48.8,0.0011,22,,,1728
lightVsRef,3744994540,31.513,31.5,21.431,44.9,76.78,42.4,1.911,1.758,48.5,0.00112,24,,,1733
lightVsRef,3744994545,31.509,31.5,21.439,44.9,76.78,42.4,1.911,1.759,48.7,0.00112,22,,,1738
lightVsRef,3744994550,31.5,31.5,21.447,44.9,76.78,42.4,1.908,1.757,48.5,0.00113,19,,,1743
lightVsRef,3744994555,31.495,31.5,21.447,44.9,76.78,42.4,1.911,1.76,48.6,0.00113,16,,,1748
lightVsRef,3744994560,31.488,31.5,21.454,44.9,76.78,42.4,1.912,1.759,48.7,0.00113,14,,,1753
lightVsRef,3744994565,31.484,31.5,21.47,44.9,76.78,42.4,1.915,1.763,48.7,0.00115,12,,,1758
lightVsRef,3744994570,31.486,31.5,21.477,44.9,76.78,42.4,1.91,1.76,48.6,0.00115,13,,,1763
lightVsRef,3744994575,31.486,31.5,21.477,44.9,76.78,42.4,1.911,1.759,48.5,0.00115,13,,,1768
lightVsRef,3744994580,31.483,31.5,21.485,44.9,76.78,42.4,1.91,1.758,48.6,0.00116,11,,,1773
lightVsRef,3744994585,31.487,31.5,21.493,44.9,76.78,42.4,1.913,1.761,48.7,0.00116,13,,,1778
lightVsRef,3744994590,31.483,31.5,21.515,44.9,76.78,42.4,1.911,1.76,23.5,0.906,12,,,1783
lightVsRef,3744994595,31.474,31.5,21.523,44.9,76.78,52.0,1.909,1.759,7.4,0.596,8,,,1788
lightVsRef,3744994600,31.475,31.5,21.508,44.9,76.78,50.0,1.91,1.76,9.9,1.55,8,,,1793
lightVsRef,3744994605,31.487,31.5,21.523,44.9,76.78,50.0,1.911,1.759,8.1,1.52,13,,,1798
lightVsRef,3744994610,31.494,31.5,21.508,44.9,76.78,50.0,1.911,1.759,7.3,0.862,16,,,1803
lightVsRef,3744994615,31.498,31.5,21.515,44.9,76.78,50.0,1.91,1.76,7.0,0.578,17,,,1808
lightVsRef,3744994620,31.498,31.5,21.515,44.9,76.78,50.0,1.91,1.757,6.8,0.421,17,,,1813
lightVsRef,3744994625,31.5,31.5,21.515,44.9,76.78,50.0,1.911,1.758,6.9,0.39,18,,,1818
lightVsRef,3744994630,31.49,31.5,21.515,44.9,69.3,50.0,1.91,1.82,6.8,0.258,14,,,1823
lightVsRef,3744994635,31.497,31.5,21.515,44.9,69.3,50.0,1.911,1.9,6.8,0.0347,17,,,1828
lightVsRef,3744994640,31.497,31.5,21.523,44.9,69.3,50.0,1.91,1.9,6.7,0.0117,17,,,1833
lightVsRef,3744994645,31.502,31.5,21.531,44.9,69.3,50.0,1.91,1.9,6.5,0.00617,19,,,1838
lightVsRef,3744994650,31.5,31.5,21.515,44.9,69.3,50.0,1.91,1.9,6.6,0.00391,18,,,1843
lightVsRef,3744994655,31.499,31.5,21.515,44.9,69.3,50.0,1.913,1.901,6.6,0.00278,18,,,1848
lightVsRef,3744994660,31.497,31.5,21.515,44.9,69.3,50.0,1.91,1.9,6.6,0.00216,17,,,1853
lightVsRef,3744994665,31.497,31.5,21.515,44.9,69.3,50.0,1.911,1.9,6.6,0.00173,17,,,1858
lightVsRef,3744994670,31.496,31.5,21.531,44.9,69.3,50.0,1.91,1.898,6.5,0.00148,17,,,1863
lightVsRef,3744994675,31.496,31.5,21.523,44.9,69.3,50.0,1.911,1.901,6.6,0.00136,17,,,1868
lightVsRef,3744994680,31.492,31.5,21.538,44.9,69.3,50.0,1.911,1.899,6.5,0.00127,15,,,1873
lightVsRef,3744994685,31.496,31.5,21.531,44.9,69.3,50.0,1.911,1.901,6.5,0.00121,16,,,1878
lightVsRef,3744994690,31.499,31.5,21.523,44.9,69.3,50.0,1.912,1.9,6.5,0.00119,18,,,1883
lightVsRef,3744994695,31.503,31.5,21.531,44.9,69.3,50.0,1.911,1.9,6.6,0.00117,19,,,1888
lightVsRef,3744994700,31.506,31.5,21.531,44.9,69.3,50.0,1.91,1.9,6.6,0.00116,21,,,1893
lightVsRef,3744994705,31.499,31.5,21.538,44.9,69.3,50.0,1.91,1.901,6.5,0.00116,18,,,1898
lightVsRef,3744994710,31.499,31.5,21.538,44.9,69.3,50.0,1.91,1.901,6.6,0.00115,18,,,1903
lightVsRef,3744994715,31.496,31.5,21.538,44.9,69.3,50.0,1.911,1.901,6.6,0.00115,16,,,1908
lightVsRef,3744994720,31.497,31.5,21.554,44.9,69.3,50.0,1.91,1.9,6.4,0.00115,17,,,1913
lightVsRef,3744994725,31.491,31.5,21.546,44.9,69.3,50.0,1.788,1.901,6.6,0.00116,14,,,1918
lightVsRef,3744994730,31.49,31.5,21.554,44.9,69.3,50.0,1.747,1.901,6.6,0.00117,14,,,1923
lightVsRef,3744994735,31.493,31.5,21.569,44.9,69.3,50.0,1.746,1.899,6.6,0.00117,14,,,1928
lightVsRef,3744994740,31.494,31.5,21.554,44.78,69.3,50.0,1.748,1.902,6.7,0.00117,14,,,1933
lightVsRef,3744994745,31.498,31.5,21.592,44.71,69.3,50.0,1.748,1.898,6.5,0.00117,14,,,1938
lightVsRef,3744994750,31.496,31.5,21.561,44.71,69.3,50.0,1.75,1.9,6.5,0.00118,14,,,1943
lightVsRef,3744994755,31.498,31.5,21.561,44.71,69.3,50.0,1.751,1.9,6.6,0.00118,17,,,1948
lightVsRef,3744994760,31.497,31.5,21.569,44.71,69.3,50.0,1.754,1.902,102.0,0.00118,17,,,1953
lightVsRef,3744994765,31.496,31.5,21.576,44.71,69.3,50.0,1.753,1.901,302.8,0.00118,16,,,1958
lightVsRef,3744994770,31.495,31.5,21.561,44.71,69.3,50.0,1.752,1.9,302.9,0.00118,16,,,1963
lightVsRef,3744994775,31.496,31.5,21.576,44.71,69.3,50.0,1.756,1.904,303.1,0.00119,17,,,1968
lightVsRef,3744994780,31.497,31.5,21.569,44.71,69.3,50.0,1.752,1.902,302.9,0.00119,17,,,1973
lightVsRef,3744994785,31.489,31.5,21.576,44.71,69.3,45.3,1.754,1.902,303.1,0.00119,17,,,1978
lightVsRef,3744994790,31.491,31.5,21.599,44.71,69.3,45.3,1.751,1.901,303.5,0.00119,17,,,1983
lightVsRef,3744994795,31.49,31.5,21.584,44.71,69.3,46.4,1.752,1.902,303.4,0.0012,17,,,1988
lightVsRef,3744994800,31.497,31.5,21.584,44.71,69.3,46.4,1.753,1.901,303.3,0.0012,17,,,1993
lightVsRef,3744994805,31.497,31.5,21.599,44.71,69.3,46.4,1.753,1.901,296.6,0.00121,17,,,1998
lightVsRef,3744994810,31.486,31.5,21.599,44.71,69.3,50.0,1.752,1.902,282.6,0.00121,13,,,2003
lightVsRef,3744994815,31.488,31.5,21.599,44.71,69.3,50.0,1.754,1.902,277.0,0.0672,13,,,2008
lightVsRef,3744994820,31.495,31.5,21.592,44.71,69.3,50.0,1.751,1.899,276.8,1.84,16,,,2013
lightVsRef,3744994825,31.499,31.5,21.599,44.71,69.3,50.0,1.753,1.902,276.8,1.02,18,,,2018
lightVsRef,3744994830,31.503,31.5,21.599,44.71,69.3,50.0,1.753,1.9,276.7,10.5,19,,,2023
lightVsRef,3744994835,31.503,31.5,21.599,44.71,69.3,50.0,1.753,1.902,276.8,2.88,19,,,2028
lightVsRef,3744994840,31.506,31.5,21.592,44.71,69.3,50.0,1.752,1.9,276.8,1.27,20,,,2033
lightVsRef,3744994845,31.504,31.5,21.592,44.71,69.3,50.0,1.754,1.901,276.9,0.784,20,,,2038
lightVsRef,3744994850,31.499,31.5,21.592,44.71,69.3,50.0,1.752,1.901,276.8,0.272,18,,,2043
lightVsRef,3744994855,31.496,31.5,21.599,44.71,69.3,50.0,1.756,1.903,276.9,0.0325,16,,,2048
lightVsRef,3744994860,31.495,31.5,21.592,44.71,69.3,50.0,1.752,1.899,276.7,0.0119,16,,,2053
lightVsRef,3744994865,31.494,31.5,21.599,44.71,69.3,50.0,1.752,1.9,276.7,0.00585,15,,,2058
lightVsRef,3744994870,31.493,31.5,21.599,44.71,69.3,50.0,1.752,1.902,276.8,0.00334,15,,,2063
lightVsRef,3744994875,31.492,31.5,21.615,44.71,69.3,50.0,1.753,1.901,248.0,0.00213,15,,,2068
lightVsRef,3744994880,31.492,31.5,21.615,44.71,69.3,50.0,1.752,1.9,48.8,0.00142,15,,,2073
lightVsRef,3744994885,31.496,31.5,21.615,44.71,69.3,50.0,1.751,1.901,48.7,0.00117,16,,,2078
lightVsRef,3744994890,31.496,31.5,21.622,44.71,69.3,50.0,1.751,1.902,48.7,0.00116,17,,,2083
lightVsRef,3744994895,31.493,31.5,21.63,44.71,69.3,60.0,1.753,1.901,48.7,0.00108,15,,,2088
lightVsRef,3744994900,31.496,31.5,21.622,44.71,69.3,64.1,1.752,1.9,48.7,0.00108,16,,,2093
lightVsRef,3744994905,31.493,31.5,21.63,44.71,69.3,64.1,1.753,1.901,48.7,0.00108,15,,,2098
lightVsRef,3744994910,31.499,31.5,21.63,44.71,69.3,64.1,1.751,1.9,48.7,0.00108,17,,,2103
lightVsRef,3744994915,31.502,31.5,21.63,44.71,69.3,64.1,1.753,1.9,48.7,0.00109,19,,,2108
lightVsRef,3744994920,31.506,31.5,21.63,44.71,69.3,64.1,1.755,1.904,48.9,0.00109,20,,,2113
lightVsRef,3744994925,31.505,31.5,21.615,44.71,69.3,64.1,1.753,1.902,48.7,0.0011,20,,,2118
lightVsRef,3744994930,31.506,31.5,21.63,44.71,69.3,64.1,1.753,1.899,48.7,0.0011,21,,,2123
lightVsRef,3744994935,31.506,31.5,21.615,44.71,69.3,64.1,1.754,1.903,48.8,0.00111,20,,,2128
lightVsRef,3744994940,31.5,31.5,21.622,44.71,69.3,64.1,1.755,1.901,48.7,0.00112,18,,,2133
lightVsRef,3744994945,31.499,31.5,21.615,44.71,69.3,64.1,1.753,1.901,48.7,0.00113,17,,,2138
lightVsRef,3744994950,31.493,31.5,21.622,44.71,69.3,64.1,1.746,1.9,48.9,0.00114,15,,,2143
lightVsRef,3744994955,31.49,31.5,21.63,44.71,69.3,64.1,1.755,1.903,48.8,0.00114,14,,,2148
lightVsRef,3744994960,31.489,31.5,21.645,44.71,69.3,64.1,1.749,1.899,48.6,0.00115,13,,,2153
lightVsRef,3744994965,31.486,31.5,21.637,44.71,69.3,64.1,1.754,1.903,48.8,0.00115,12,,,2158
lightVsRef,3744994970,31.484,31.5,21.637,44.71,69.3,64.1,1.752,1.9,48.7,0.00115,11,,,2163
lightVsRef,3744994975,31.488,31.5,21.63,44.71,69.3,64.1,1.75,1.899,48.8,0.00116,13,,,2168
lightVsRef,3744994980,31.493,31.5,21.63,44.71,69.3,64.1,1.757,1.905,48.9,0.00116,15,,,2173
lightVsRef,3744994985,31.499,31.5,21.645,44.71,69.3,64.1,1.751,1.902,41.9,0.00117,17,,,2178
lightVsRef,3744994990,31.5,31.5,21.653,44.71,69.3,64.1,1.752,1.902,24.6,0.636,18,,,2183
lightVsRef,3744994995,31.491,31.5,21.66,44.71,69.3,52.0,1.75,1.9,7.8,0.559,14,,,2188
lightVsRef,3744995000,31.488,31.5,21.645,44.71,69.3,50.0,1.753,1.899,11.4,1.63,13,,,2193
lightVsRef,3744995005,31.491,31.5,21.645,44.71,69.3,50.0,1.753,1.9,7.8,1.5,14,,,2198
lightVsRef,3744995010,31.494,31.5,21.637,44.71,69.3,50.0,1.752,1.901,7.3,0.849,15,,,2203
lightVsRef,3744995015,31.493,31.5,21.637,44.71,69.3,50.0,1.753,1.9,7.1,0.574,15,,,2208
lightVsRef,3744995020,31.49,31.5,21.637,44.71,69.3,50.0,1.751,1.9,6.9,0.402,14,,,2213
lightVsRef,3744995025,31.49,31.5,21.653,44.71,69.3,50.0,1.751,1.899,6.9,0.402,14,,,2218
lightVsRef,3744995030,31.476,31.5,21.637,37.2,69.3,50.0,1.869,1.898,6.8,0.246,8,,,2223
lightVsRef,3744995035,31.482,31.5,21.66,37.2,69.3,50.0,1.93,1.9,6.6,0.0261,10,,,2228
lightVsRef,3744995040,31.483,31.5,21.66,37.2,69.3,50.0,1.929,1.901,6.6,0.0102,11,,,2233
lightVsRef,3744995045,31.487,31.5,21.653,37.2,69.3,50.0,1.929,1.9,6.5,0.0057,12,,,2238
lightVsRef,3744995050,31.49,31.5,21.653,37.2,69.3,50.0,1.927,1.902,6.5,0.00364,13,,,2243
lightVsRef,3744995055,31.496,31.5,21.645,37.2,69.3,50.0,1.927,1.9,6.6,0.00266,16,,,2248
lightVsRef,3744995060,31.497,31.5,21.637,37.2,69.3,50.0,1.928,1.901,6.7,0.00208,16,,,2253
lightVsRef,3744995065,31.503,31.5,21.645,37.2,69.3,50.0,1.929,1.9,6.6,0.0017,19,,,2258
lightVsRef,3744995070,31.505,31.5,21.637,37.2,69.3,50.0,1.93,1.901,6.6,0.00148,19,,,2263
lightVsRef,3744995075,31.501,31.5,21.63,37.2,69.3,50.0,1.93,1.9,6.5,0.00135,18,,,2268
lightVsRef,3744995080,31.504,31.5,21.63,37.2,69.3,50.0,1.928,1.9,6.6,0.00126,19,,,2273
lightVsRef,3744995085,31.505,31.5,21.637,37.2,69.3,50.0,1.928,1.9,6.6,0.00121,20,,,2278
lightVsRef,3744995090,31.506,31.5,21.645,37.2,69.3,50.0,1.929,1.901,6.6,0.00119,20,,,2283
lightVsRef,3744995095,31.498,31.5,21.637,37.2,69.3,50.0,1.929,1.901,6.5,0.00117,17,,,2288
lightVsRef,3744995100,31.499,31.5,21.645,37.2,69.3,50.0,1.93,1.901,6.5,0.00116,17,,,2293
lightVsRef,3744995105,31.501,31.5,21.637,37.2,69.3,50.0,1.929,1.901,6.6,0.00116,18,,,2298
lightVsRef,3744995110,31.497,31.5,21.637,37.2,69.3,50.0,1.929,1.899,6.5,0.00116,16,,,2303
lightVsRef,3744995115,31.494,31.5,21.645,37.2,69.3,50.0,1.93,1.902,6.5,0.00116,15,,,2308
lightVsRef,3744995120,31.491,31.5,21.63,37.2,69.3,50.0,1.93,1.901,6.6,0.00116,14,,,2313
lightVsRef,3744995125,31.493,31.5,21.653,37.2,69.3,50.0,1.93,1.9,6.5,0.00116,15,,,2318
